reading_id,sensor_id,value,unit,recorded_at,is_anomaly
5fbaedca-c9e9-4247-8cfc-b4392585a45e,7d46674f-ec0e-4241-ac2c-ecfb47d23c75,30.0,°C,2005-10-22 04:06:29.673969,False
2bffcf76-b48b-4909-8d5d-2a7a78b608ac,26cfe4d0-d3f6-4bb1-b217-1fb21878e96e,46.75,%,2024-07-05 23:06:27.517077,True
ba2549f1-9cf9-4232-bfcd-40adecb4e504,3be38e65-b031-4e4f-bf93-4745fb384f8a,23.73,°C,2009-03-27 07:19:15.744947,False
a0f22390-5488-4d59-8fb7-67f7a7b4ec89,d6228cc3-a849-4e8c-9a46-0f0c0f21de6f,41.0,%,2020-08-30 12:28:35.106149,False
9931bd66-625d-46e5-9284-0abb07bdc038,97dd820c-6552-43f2-95bc-307043353ea0,46.23,%,2025-04-27 09:57:32.553250,False
334ed48f-56fc-440e-ab02-e90eba4e8c6d,6152f1a7-6164-4970-bf5d-d08044ca9565,51.15,%,2024-10-28 18:18:10.523460,False
2b992c93-4739-4773-8a63-e4a343e22c93,c04e3f34-90ab-424e-877e-b2c85cf56f0d,28.46,°C,2015-06-03 10:10:01.965081,False
d924e8a9-d630-4a94-b509-3f90dc9e1c1a,f9e081ae-2b62-49bc-ac9c-225cb5566fc3,92.53,AQI,2016-10-01 00:41:32.697786,False
56fe9f8d-d586-4ab2-b6c0-63fad0a5e0e0,c81622ca-8f00-464d-a9a6-680c2e914059,42.59,%,2026-02-24 04:33:57.358135,False
fb5d3d0f-7738-4216-9355-381ab8c64997,eb441387-45f5-4d5e-a345-742a93b26749,71.24,AQI,2018-05-14 06:08:20.832263,False
f4af6035-c6e1-4a88-80c2-9d45bf60027a,66c50ae7-53c7-4462-b142-a51d798e65ca,32.61,%,2012-04-05 09:40:44.093379,False
02392553-599e-4d1d-befb-54dd998cf62f,cb03e789-48e6-4de1-a0b1-224a785ea222,29.31,°C,2014-11-05 16:17:01.828988,False
b4f5dca6-0086-4cde-8294-342fbff334e9,18007fd2-9e7a-4c42-a042-a777f9a872d8,52.38,%,1988-10-28 19:29:43.156142,False
a1b4434f-682b-4f4b-9ce2-d74da22a0e44,ca17bca4-2103-43c2-9013-86ba2c103e17,18.39,°C,2013-12-08 16:22:13.449002,False
2ed97f63-189d-47fe-b5e1-7452f4e85a60,c3d6cc2a-646d-4444-a245-87bb9edecd62,18.54,°C,2019-12-16 16:23:03.947428,False
997d80be-6b7c-4365-ab3e-6b08702b86ec,890d3ff5-d028-43de-a68b-8daa4c10326c,12.4,°C,1978-02-03 17:59:45.987414,False
262f1f04-067e-4852-b027-c42068a5c5c3,6519dae4-645b-4ce0-9fbb-7b1af821b127,77.85,AQI,1993-03-31 06:45:15.941948,False
22fbe68b-f5bf-47c7-abf8-23cf850ec38b,38e43374-6366-41c2-b3b9-6fb2c7da7230,55.6,%,2007-08-24 04:04:43.527941,False
895b65f2-07f2-4949-a0ae-3537b02ab876,09817816-f554-489a-8adc-872527c00c33,47.26,%,1991-06-17 13:53:03.486426,False
bc3c276d-52f7-4ba7-8904-652f36254a91,805c1e02-0e7b-40c4-ad6a-d33e6b2f5897,23.97,°C,2015-05-17 03:03:21.804907,True
389dd783-8386-4b2c-bccf-19e43fc8f1c1,bfea8615-e741-47e4-9728-a87e28705722,44.22,%,2008-09-22 01:15:42.700665,False
7a4ea654-afae-4cbc-a9dd-07e780c24ad4,d381fd4d-cfe9-4b41-ab18-fa7952360f56,57.05,%,2025-07-17 21:37:45.984591,False
af8fd41d-2188-499c-9748-c07fdea45eac,ff5e11ae-ba33-40fb-9348-eefcb7bf63b1,69.75,AQI,2022-02-23 02:48:18.245691,False
b0bf8a58-6f1e-496d-9f21-8c17a92c9542,e56f6a52-84cd-4c8e-934e-efcc29b132a8,20.84,°C,2006-10-17 11:19:32.321327,False
936d2325-c095-4734-89a9-686427816918,e4b1fbda-3d16-41a2-9d7b-1cfe02aa5b96,105.07,AQI,2019-08-14 12:56:52.263952,False
417834f7-d505-4ead-9901-0d0176e4e255,369fe5f4-266f-4ba8-8938-f57939cff35a,22.15,°C,2019-09-16 17:00:54.001270,False
95b2ab0d-727b-4520-af76-3937bd9b5786,36c365f4-e29f-47d1-a0e4-758bb7abfc48,20.63,°C,2015-01-12 22:02:14.133703,False
d4adcb96-e209-4b9c-bf2e-af6408e49954,1cb0104a-ebfe-4ccd-9fbb-6e08dc6be785,100.79,AQI,2017-12-18 17:29:17.149418,False
0fa637b2-4c5f-4aa9-b287-2be44532aee7,310f040f-8f07-44fc-9e64-278ebce93a3e,24.83,°C,2009-11-23 01:01:48.632439,False
051e30a4-ae2a-4641-9ac4-da103a9f35b8,c7a51234-93ca-4da1-ab91-22b8fe4ae689,106.41,AQI,1994-08-26 14:32:59.589380,False
c6c5a1af-6d24-4d91-8362-75ae12de34cb,0f2dd320-f4e4-48d5-aaa2-336692fc47e8,102.62,AQI,2012-04-14 09:45:23.940718,False
b9cdaeed-1e65-4921-9c92-499b8c4dd75a,e42e9e77-40a0-444a-93d6-fac4786ffd27,82.39,AQI,2002-08-31 06:12:57.111899,False
6b292719-3428-4804-8482-28817d485a37,3730ae5f-1e3f-4a99-9af6-22b7bd32c8ea,54.12,%,2000-03-26 02:07:27.680932,False
589ef01f-50fe-4f2b-b21f-dab2edec1191,dc43e9b9-bfb4-42be-a814-1af5127e3575,86.26,AQI,1994-09-07 16:42:50.551997,False
563232f9-bc5a-40ca-b628-00d10131e1f5,563ae42f-1c4e-4e8f-9cff-2bea08573f88,72.17,AQI,1999-01-13 03:29:46.411251,False
96c20577-d74d-40b2-883a-e33de524eaf2,9675b7d8-a279-4066-bc06-7e91ec08a100,88.3,AQI,2012-04-11 12:41:10.599118,False
368d8d50-4ab4-4a5b-a44d-20944e3e3b13,bf708401-8982-4013-b76f-ebb2eb9a5c37,130.03,AQI,2023-03-06 14:16:11.532548,False
5cbb2bea-b19d-41bd-a7e7-46fa8e1f8203,84bf581e-80d6-4777-b487-7594c0f5e52a,102.37,AQI,2014-02-20 18:47:47.913274,False
96773b29-76d3-4500-9c31-4a52ad959b64,8e6ffc6f-0de5-47eb-954a-736eb291fcc1,116.23,AQI,2020-04-08 09:47:30.922550,False
6028aeb2-bbdd-4d9e-8848-dfe5b6cd3ad4,1821a02b-8128-457b-974c-14ff620ca9ca,54.77,%,2024-07-28 23:59:37.300014,False
0cf5f1a2-c27a-4189-94b7-4f960ff77ff6,3800ce3e-d3cf-4985-8df0-ea6e692272f9,111.07,AQI,2019-04-17 10:43:49.437808,False
7694a5d6-25a7-4362-a09c-3fc6e4534eef,ed8c4a54-444e-4cac-a8ae-6758686c29ed,25.34,°C,2007-09-25 01:49:37.031513,False
0bffb255-8e42-4401-9883-63a25463b8e9,9171d7fe-1503-42ad-8857-c5f410e09a85,87.55,AQI,2024-02-03 19:26:22.781536,False
4f0e2fd4-27e4-4342-8281-56760194a1a3,ca86ac64-3c0d-4e6e-a7dd-799231be40f3,19.04,°C,2019-09-28 06:31:14.663094,False
74ed1711-911b-4854-ba32-3a46e1830ff4,8e0938dd-6352-4dde-aa96-382e7e8ce7c2,10.51,°C,2007-05-08 23:28:43.358706,False
90253295-5d5a-43ba-ba5b-e375aa880053,fa8fa32d-33aa-4bdb-96a9-b192c0e86ac2,117.55,AQI,2008-04-25 10:40:21.493118,False
5eb72c44-c849-4ad9-9cab-e25ac0cf5fc8,c06aa520-de51-4335-8713-80ad42a4e132,46.84,%,2023-05-01 04:58:21.093809,False
3c0da164-c245-4346-be31-ecd03b5d1893,4d16556e-57f4-4362-949b-7992d3d3554d,13.5,°C,2010-12-08 02:39:17.575264,False
d3893827-85dc-4b04-a77d-4f213118f22d,e790d2ce-ba19-4b85-811d-b3d18a5c007f,26.31,%,2022-01-24 08:37:36.675071,False
a7921aad-d504-4ea4-8ecf-bf6619d293a5,534bda6e-53aa-41b3-9e2d-efd72d7649b1,55.82,%,2025-06-07 16:12:35.117526,False
561162c0-05fd-4043-8ada-6bc9e1a60807,7d46674f-ec0e-4241-ac2c-ecfb47d23c75,21.12,°C,2008-08-05 14:16:28.936778,False
92e449a1-a0f6-4c34-810b-44f472d4d2a5,26cfe4d0-d3f6-4bb1-b217-1fb21878e96e,62.91,%,2005-09-20 20:53:22.958146,False
721536ff-21d3-48c4-bc47-d52d4b806672,3be38e65-b031-4e4f-bf93-4745fb384f8a,21.08,°C,2016-08-23 18:55:58.854738,False
0aa178df-4756-462c-b1ae-85a4e6120079,d6228cc3-a849-4e8c-9a46-0f0c0f21de6f,40.23,%,2020-01-18 11:42:07.099063,False
d6c19dc3-0a89-4d7e-8b34-02b0680e48f5,97dd820c-6552-43f2-95bc-307043353ea0,47.0,%,2025-10-23 20:35:18.539344,False
65c01757-75f5-44b1-9183-a77f28a33052,6152f1a7-6164-4970-bf5d-d08044ca9565,52.56,%,2024-08-03 12:42:45.040522,False
e94d288d-9f6d-4921-a4e7-8bf536615e61,c04e3f34-90ab-424e-877e-b2c85cf56f0d,21.4,°C,2015-08-01 01:10:23.520743,False
554c90eb-bf6d-41b6-97ab-9e71d6dfb031,f9e081ae-2b62-49bc-ac9c-225cb5566fc3,103.96,AQI,2022-02-06 15:14:27.936228,False
47039bf3-2578-4f76-930a-f0c6b7e93c13,c81622ca-8f00-464d-a9a6-680c2e914059,49.03,%,2025-08-09 17:54:20.395902,False
65c6870f-a677-4bd0-8231-321bf726a78c,eb441387-45f5-4d5e-a345-742a93b26749,94.49,AQI,2018-12-05 03:02:32.345054,False
bd7c89c3-d679-493a-bfe1-81dde95f6bb0,66c50ae7-53c7-4462-b142-a51d798e65ca,54.64,%,2010-05-10 17:29:48.329778,False
1847ef3a-9bab-4101-8e84-81ffdce7c461,cb03e789-48e6-4de1-a0b1-224a785ea222,18.35,°C,2001-01-09 22:09:24.294080,False
4f71e9e6-ef8a-48ee-9bbc-53cffc8c3034,18007fd2-9e7a-4c42-a042-a777f9a872d8,48.02,%,2004-03-17 15:54:59.212638,False
4372eca7-fe34-4277-93b6-76271128aef8,ca17bca4-2103-43c2-9013-86ba2c103e17,17.12,°C,2014-11-16 09:50:16.835269,False
af18d1a6-dd81-4100-b381-5f5ffeb5ed51,c3d6cc2a-646d-4444-a245-87bb9edecd62,16.18,°C,2017-12-25 04:15:18.919568,False
55a7e61f-79d9-462d-bf28-a5e2351c5518,890d3ff5-d028-43de-a68b-8daa4c10326c,23.87,°C,1986-05-11 14:36:49.812921,True
110079d7-dbb6-41fa-b267-26023111473e,6519dae4-645b-4ce0-9fbb-7b1af821b127,77.49,AQI,1971-12-31 21:35:50.684922,False
244c099a-3ca6-45bb-933e-0b906e8a0855,38e43374-6366-41c2-b3b9-6fb2c7da7230,50.61,%,2021-08-30 01:38:34.256270,False
6e0d1399-e1fd-4b66-8a50-5cb8a394d6c2,09817816-f554-489a-8adc-872527c00c33,68.82,%,2006-08-29 10:04:15.594698,False
b97a19bb-eebe-40ba-a74d-bda719637df4,805c1e02-0e7b-40c4-ad6a-d33e6b2f5897,12.9,°C,2024-09-30 05:19:30.973501,False
1e2d9ec6-5f96-4f6f-9750-747a22507dc4,bfea8615-e741-47e4-9728-a87e28705722,43.9,%,2017-08-09 02:20:50.884885,False
850d0da5-0461-4bf5-a762-c07bb51e1031,d381fd4d-cfe9-4b41-ab18-fa7952360f56,56.67,%,2012-10-20 08:17:02.367971,False
de2d1391-d00b-4986-852a-3737e773f113,ff5e11ae-ba33-40fb-9348-eefcb7bf63b1,116.8,AQI,2012-12-21 16:10:27.905421,False
1fb25817-94b8-444c-8eaf-f8ef0c5e9198,e56f6a52-84cd-4c8e-934e-efcc29b132a8,17.51,°C,2025-04-21 18:49:10.876692,False
ece5d74f-e139-42d0-8dbf-288f937dd11d,e4b1fbda-3d16-41a2-9d7b-1cfe02aa5b96,109.37,AQI,2026-04-14 05:55:32.029364,False
061f55a6-a2b1-4594-a7be-596bb9c69125,369fe5f4-266f-4ba8-8938-f57939cff35a,19.71,°C,2019-03-12 18:32:41.458388,False
f84107d3-962c-4849-bd11-96ac636fb005,36c365f4-e29f-47d1-a0e4-758bb7abfc48,25.8,°C,2012-11-15 09:25:27.507812,False
cc050bf3-a3e6-4bdb-acfd-e56edda3b6c7,1cb0104a-ebfe-4ccd-9fbb-6e08dc6be785,62.57,AQI,2019-03-28 23:44:50.816773,False
efaf01c9-66e3-48cb-8691-e4f9c81585db,310f040f-8f07-44fc-9e64-278ebce93a3e,15.59,°C,2023-11-30 23:53:29.581606,False
cfaa9ded-e1bd-4874-b6f8-cbebc1394ba7,c7a51234-93ca-4da1-ab91-22b8fe4ae689,108.8,AQI,2002-11-25 04:21:42.422762,True
39fc5f92-415d-426f-997c-936c64f3c0ee,0f2dd320-f4e4-48d5-aaa2-336692fc47e8,102.33,AQI,2020-03-19 04:39:43.011527,False
e25d6915-8f32-4ef7-8bd7-9a8eaea783e8,e42e9e77-40a0-444a-93d6-fac4786ffd27,110.91,AQI,2005-11-04 01:52:03.756595,False
f6c9fc76-0e2d-4e1f-9e7c-a7d94ae62d8f,3730ae5f-1e3f-4a99-9af6-22b7bd32c8ea,59.05,%,2003-02-15 04:37:50.514908,False
9cec0b21-8321-4399-9551-7747fe702eaa,dc43e9b9-bfb4-42be-a814-1af5127e3575,113.27,AQI,2019-11-30 09:39:15.154002,False
501a6aad-7073-4329-80a7-3f57ff6caf32,563ae42f-1c4e-4e8f-9cff-2bea08573f88,86.14,AQI,1990-12-17 20:10:37.306238,False
e2e90a7f-1a92-487a-a3e5-bfac69621cf6,9675b7d8-a279-4066-bc06-7e91ec08a100,92.59,AQI,2025-04-02 07:39:11.688595,False
5a4d7c92-2b75-49ab-8374-cd3391d1146c,bf708401-8982-4013-b76f-ebb2eb9a5c37,116.86,AQI,2017-06-02 15:00:40.872803,False
49c3b2ba-2f58-48f4-ba59-1f1bf3de7b72,84bf581e-80d6-4777-b487-7594c0f5e52a,91.89,AQI,2012-07-20 06:14:52.129417,False
c58204fa-1217-4799-87a7-f04c98f4aacd,8e6ffc6f-0de5-47eb-954a-736eb291fcc1,84.65,AQI,2009-08-04 06:51:23.233137,False
cae2389c-1ccf-40b2-b463-a74ff0d26c6f,1821a02b-8128-457b-974c-14ff620ca9ca,49.31,%,1989-10-15 19:03:55.967820,False
2b304982-bacb-45dd-acc1-57b9cba05d66,3800ce3e-d3cf-4985-8df0-ea6e692272f9,121.54,AQI,2010-03-14 13:39:53.457353,False
72a49035-9439-4c7a-9a40-31abd16edafa,ed8c4a54-444e-4cac-a8ae-6758686c29ed,22.58,°C,2020-08-06 03:55:46.585128,False
1d556cd4-67f8-4a4a-8cc8-a25f4282e252,9171d7fe-1503-42ad-8857-c5f410e09a85,75.84,AQI,2022-09-14 00:54:21.882892,False
83deeaa9-1fd7-413f-9327-917f530c3a47,ca86ac64-3c0d-4e6e-a7dd-799231be40f3,16.93,°C,2026-01-09 22:23:58.355094,False
9e658156-80f3-4937-9011-14cdb622b97f,8e0938dd-6352-4dde-aa96-382e7e8ce7c2,16.92,°C,2007-08-07 02:42:07.917545,False
449dc45a-d671-4935-98c9-a609f8818376,fa8fa32d-33aa-4bdb-96a9-b192c0e86ac2,82.85,AQI,2022-07-05 05:18:10.571862,False
1c3d94ae-c134-4208-befe-34af9c92b112,c06aa520-de51-4335-8713-80ad42a4e132,54.8,%,1995-03-12 04:19:14.463814,False
64c4b3d9-b8e2-4dcf-a4c5-fe25b28f60c4,4d16556e-57f4-4362-949b-7992d3d3554d,24.93,°C,2002-09-18 13:43:42.187319,False
48217df2-1d26-480c-af9e-668a157099af,e790d2ce-ba19-4b85-811d-b3d18a5c007f,53.5,%,2024-08-10 12:17:46.094332,False
fbd0fbea-5ad8-4d95-90c1-d0de16a06d0d,534bda6e-53aa-41b3-9e2d-efd72d7649b1,36.53,%,2024-12-08 02:45:40.700737,False
33d05fe9-46e7-4526-9492-7ac4982a701f,7d46674f-ec0e-4241-ac2c-ecfb47d23c75,20.33,°C,2017-05-08 13:42:24.381653,False
8c308cc0-d913-42e8-b440-9f615632e190,26cfe4d0-d3f6-4bb1-b217-1fb21878e96e,33.84,%,1991-11-25 13:02:08.302107,False
fb118d18-7275-4cb4-80c8-fad9133e10b4,3be38e65-b031-4e4f-bf93-4745fb384f8a,23.15,°C,2022-10-12 22:40:53.041045,False
0fad942e-ed73-48eb-b5c9-a8c8ce5d48bf,d6228cc3-a849-4e8c-9a46-0f0c0f21de6f,53.29,%,2022-08-03 19:10:37.787076,False
0b6e2010-ef79-4f4a-a0cf-dcdcdce5be7c,97dd820c-6552-43f2-95bc-307043353ea0,53.54,%,2025-04-29 01:04:30.790950,True
01d66ccb-d879-4f92-8e17-9f6d5973b2b4,6152f1a7-6164-4970-bf5d-d08044ca9565,56.88,%,2024-12-24 15:41:25.899449,False
e8592589-727f-439d-b7f3-a7443239e51a,c04e3f34-90ab-424e-877e-b2c85cf56f0d,28.1,°C,2010-10-05 12:33:26.922092,False
47b05a43-4010-4fb1-9cfa-e0042980b684,f9e081ae-2b62-49bc-ac9c-225cb5566fc3,128.45,AQI,2023-04-22 03:58:44.173495,True
703bd855-48c5-4c6b-a3b4-5efb647571af,c81622ca-8f00-464d-a9a6-680c2e914059,43.84,%,2024-09-25 16:28:22.487828,False
18e177b5-630d-4ce4-a7c9-c988cdd6406d,eb441387-45f5-4d5e-a345-742a93b26749,131.57,AQI,2021-06-11 03:39:53.901045,False
77a53764-b856-4b43-87f3-9ae98674ac4b,66c50ae7-53c7-4462-b142-a51d798e65ca,47.24,%,2014-12-23 06:52:10.615100,False
8012c9f5-33cb-40e3-a7e5-ac4b744c6ba8,cb03e789-48e6-4de1-a0b1-224a785ea222,18.13,°C,2010-07-10 03:32:44.944014,False
9581a346-32a5-47c3-8325-2a7c5b9534fd,18007fd2-9e7a-4c42-a042-a777f9a872d8,64.11,%,1990-12-20 00:40:04.338107,False
6b1f4e4b-085b-4312-9ce4-00b9ae3e4bc4,ca17bca4-2103-43c2-9013-86ba2c103e17,17.82,°C,2018-05-07 09:30:32.807029,False
85cd8424-3ef7-4a4a-837a-3c0028ff6c33,c3d6cc2a-646d-4444-a245-87bb9edecd62,19.59,°C,2025-01-17 09:54:45.037058,False
8f84e48e-6ba3-4c1f-92dc-721ca5f590f9,890d3ff5-d028-43de-a68b-8daa4c10326c,20.5,°C,2008-11-15 10:35:49.481950,False
dc1156ca-45d4-438c-8a80-d1e7858c3bec,6519dae4-645b-4ce0-9fbb-7b1af821b127,87.05,AQI,2009-04-25 09:10:37.651390,False
ee1cd99b-cc2d-419f-90a1-3995dca0396a,38e43374-6366-41c2-b3b9-6fb2c7da7230,47.49,%,2006-06-17 21:14:36.182609,False
4c389838-40b2-481c-b3df-5a0ea6498717,09817816-f554-489a-8adc-872527c00c33,42.48,%,2002-11-22 08:29:25.271548,False
e2da7ce8-1125-4a9a-b188-5ec7ede2e89e,805c1e02-0e7b-40c4-ad6a-d33e6b2f5897,19.9,°C,2015-03-12 04:09:19.415873,False
f19d7996-5a78-4336-8eb2-1c213281b161,bfea8615-e741-47e4-9728-a87e28705722,48.47,%,2003-07-09 19:46:31.462769,False
380b355b-24af-4e12-8c22-0bd7feddea06,d381fd4d-cfe9-4b41-ab18-fa7952360f56,60.17,%,2019-12-14 08:20:32.830512,False
41420e7b-4dd3-410f-bfed-b3cef6183a51,ff5e11ae-ba33-40fb-9348-eefcb7bf63b1,71.51,AQI,2004-10-02 22:30:31.121832,False
ff6d06e8-e848-4bce-9a4a-da5317cce784,e56f6a52-84cd-4c8e-934e-efcc29b132a8,22.49,°C,2017-11-03 09:50:40.898465,False
2531415d-16de-4f72-92b1-0c5a73a041ae,e4b1fbda-3d16-41a2-9d7b-1cfe02aa5b96,104.48,AQI,2019-10-03 02:21:00.188203,True
4e6b0d26-bf82-45f7-83e3-12073c0e00fe,369fe5f4-266f-4ba8-8938-f57939cff35a,26.19,°C,2018-08-10 01:37:50.634931,False
d1824253-af95-43ec-b470-56d5db65c8b6,36c365f4-e29f-47d1-a0e4-758bb7abfc48,14.97,°C,2024-04-22 16:14:21.508346,False
dbab1362-0cd2-42c4-81cd-a94f32cc2166,1cb0104a-ebfe-4ccd-9fbb-6e08dc6be785,88.37,AQI,2026-02-21 00:50:00.850360,False
5fa2569a-1346-4325-8f59-c3e3d9472b5e,310f040f-8f07-44fc-9e64-278ebce93a3e,22.48,°C,2000-09-09 10:10:41.169877,False
6f7b2ce7-b237-4c50-a003-d57a0eb2b8ff,c7a51234-93ca-4da1-ab91-22b8fe4ae689,109.08,AQI,2015-12-18 19:13:33.611838,False
9a21f0ce-de45-4ec6-ab3f-fb2a45fdc8d2,0f2dd320-f4e4-48d5-aaa2-336692fc47e8,137.82,AQI,1993-04-01 22:27:36.856393,False
715e15ab-44f2-4e05-8621-3c2463271125,e42e9e77-40a0-444a-93d6-fac4786ffd27,127.6,AQI,2013-01-29 23:26:49.114883,False
f117b0d2-8759-4858-a0d4-787f2764e672,3730ae5f-1e3f-4a99-9af6-22b7bd32c8ea,73.81,%,2005-05-21 19:17:44.731055,False
13ba8e42-695f-4803-9817-351901b58673,dc43e9b9-bfb4-42be-a814-1af5127e3575,80.01,AQI,2005-06-23 14:58:37.586702,False
981fc305-0eba-4207-a3ca-29111aa713c2,563ae42f-1c4e-4e8f-9cff-2bea08573f88,76.41,AQI,2010-11-11 07:17:48.046017,False
c7230079-0223-481d-b3df-888954195234,9675b7d8-a279-4066-bc06-7e91ec08a100,87.13,AQI,2007-05-20 00:42:29.033730,False
086a30ff-90cf-4488-b63d-00064d461b18,bf708401-8982-4013-b76f-ebb2eb9a5c37,89.81,AQI,2011-01-27 10:55:30.869321,False
25bf33b6-d7d3-47e0-9c96-e792847be46f,84bf581e-80d6-4777-b487-7594c0f5e52a,144.46,AQI,1986-01-15 14:43:13.383784,False
79ac1497-a3cc-4971-bbb1-81654cedc33d,8e6ffc6f-0de5-47eb-954a-736eb291fcc1,95.9,AQI,2021-03-25 19:24:21.006566,False
2abea66c-4b2c-43c2-b890-f0e5ab5306f2,1821a02b-8128-457b-974c-14ff620ca9ca,53.76,%,2006-11-08 14:02:13.638802,False
5e480182-8fa7-4528-bcb5-af0134a628e8,3800ce3e-d3cf-4985-8df0-ea6e692272f9,91.68,AQI,2023-12-13 16:57:54.151859,False
70433a37-6d64-447d-beb5-c7c2daac2c82,ed8c4a54-444e-4cac-a8ae-6758686c29ed,24.39,°C,2022-12-21 00:08:47.270204,True
0db754bf-629e-4a54-8f73-ec7be79c9544,9171d7fe-1503-42ad-8857-c5f410e09a85,91.81,AQI,2022-12-02 18:20:17.772074,False
01ad602d-fd6e-41f7-93a6-d72576d4555f,ca86ac64-3c0d-4e6e-a7dd-799231be40f3,19.37,°C,2018-07-13 20:21:26.325357,False
a56da78e-5d3c-4337-8fde-fbeaf075e038,8e0938dd-6352-4dde-aa96-382e7e8ce7c2,22.33,°C,2020-05-04 09:51:24.486848,False
509982b9-86f7-40e4-a37c-ccb7e8519d4c,fa8fa32d-33aa-4bdb-96a9-b192c0e86ac2,84.37,AQI,1972-10-09 23:51:51.728448,False
e6521efa-bc1e-4d3b-a5ae-6236b94e3c72,c06aa520-de51-4335-8713-80ad42a4e132,40.27,%,2016-10-17 13:12:24.063730,False
aa8f7225-2254-49d7-8429-bb395d562837,4d16556e-57f4-4362-949b-7992d3d3554d,14.81,°C,2000-03-29 21:54:30.967346,False
9a0fc673-f86d-4cc2-961a-fe93d56e765d,e790d2ce-ba19-4b85-811d-b3d18a5c007f,37.63,%,2020-12-05 01:53:17.533637,False
4647a73c-178d-488d-bf3a-4bd3d987fcd2,534bda6e-53aa-41b3-9e2d-efd72d7649b1,48.42,%,2024-08-03 02:44:41.147799,False
b7b83fe1-0398-438f-aa09-19f019aeabea,7d46674f-ec0e-4241-ac2c-ecfb47d23c75,23.9,°C,2007-07-29 15:15:25.177536,False
60cfb244-1922-43a7-89a9-3f9952f24b3d,26cfe4d0-d3f6-4bb1-b217-1fb21878e96e,41.84,%,2018-10-09 23:15:35.331820,False
4cbe4d0e-d7f2-4222-8f43-4c020d879883,3be38e65-b031-4e4f-bf93-4745fb384f8a,26.44,°C,2013-02-12 17:12:29.289983,False
ad210323-29ae-4dd6-ab9d-5c902daee506,d6228cc3-a849-4e8c-9a46-0f0c0f21de6f,59.6,%,2021-01-18 10:32:26.400309,False
8d33da4b-cad3-4740-9e94-efd368a8f13e,97dd820c-6552-43f2-95bc-307043353ea0,57.26,%,2025-06-28 21:42:43.010411,False
b6b2072f-fb16-4ad6-9901-cf8aebc406c3,6152f1a7-6164-4970-bf5d-d08044ca9565,43.38,%,2025-09-16 04:06:39.950517,True
867ae0de-b859-4f98-b95d-dcf23fb015bb,c04e3f34-90ab-424e-877e-b2c85cf56f0d,19.88,°C,2000-04-07 10:58:23.507411,False
ef793e56-f49b-4146-9ba8-aad4844de4be,f9e081ae-2b62-49bc-ac9c-225cb5566fc3,82.6,AQI,2017-12-13 19:15:32.575298,False
32818d47-61e4-4276-afaf-e7a3dd466ee3,c81622ca-8f00-464d-a9a6-680c2e914059,49.1,%,2025-03-28 20:16:51.054126,False
dc6155ad-1082-4881-b0df-1e3a98ec0197,eb441387-45f5-4d5e-a345-742a93b26749,94.83,AQI,2026-03-04 06:42:10.110574,False
9544dac8-cafb-417f-8ca2-588b8e0c9ea2,66c50ae7-53c7-4462-b142-a51d798e65ca,49.18,%,2008-10-08 23:17:08.358763,False
6e515905-925d-493d-bdd0-b966ab71a2c6,cb03e789-48e6-4de1-a0b1-224a785ea222,21.83,°C,2008-12-01 19:43:32.710899,False
44ba4f61-debe-411e-97ad-03805f460bf6,18007fd2-9e7a-4c42-a042-a777f9a872d8,35.84,%,2004-09-07 10:29:26.027286,False
c9b77186-3174-4840-946d-5bb7196c683e,ca17bca4-2103-43c2-9013-86ba2c103e17,17.94,°C,2022-01-26 07:41:35.909979,False
1a021b5f-3e2f-49bd-9d39-93b2d40f6db1,c3d6cc2a-646d-4444-a245-87bb9edecd62,17.32,°C,2018-01-26 23:10:56.792361,False
f1d6946d-b394-48f8-aaaf-e329ccab9a89,890d3ff5-d028-43de-a68b-8daa4c10326c,15.06,°C,2025-08-01 14:03:59.390450,False
df7bfb89-9b53-478c-b89a-75ebcdeb0851,6519dae4-645b-4ce0-9fbb-7b1af821b127,98.01,AQI,2025-04-13 16:24:54.926817,False
a0cf655c-bf74-4712-ae48-eae217915266,38e43374-6366-41c2-b3b9-6fb2c7da7230,61.19,%,2022-10-24 14:35:30.051322,False
0ed6f00d-19a9-450e-ac1f-692632efb3e6,09817816-f554-489a-8adc-872527c00c33,56.64,%,2000-08-05 21:00:20.751520,False
7c27ba72-313b-4bd9-85e4-4448fb65fa61,805c1e02-0e7b-40c4-ad6a-d33e6b2f5897,19.46,°C,2021-10-14 11:13:13.556424,False
8d979d1e-4280-4600-a15a-27083932b0ad,bfea8615-e741-47e4-9728-a87e28705722,37.91,%,2009-03-30 17:14:47.669051,False
f890ecdc-aee2-4df0-9cc5-e1051fbdbb69,d381fd4d-cfe9-4b41-ab18-fa7952360f56,60.9,%,2021-11-24 17:04:07.836626,False
cd103d7b-62af-4d94-817f-971c7ee17a88,ff5e11ae-ba33-40fb-9348-eefcb7bf63b1,76.73,AQI,2025-09-14 18:28:31.612062,False
41c4808f-a4ad-479c-97b4-3cd56a9d0dc5,e56f6a52-84cd-4c8e-934e-efcc29b132a8,20.86,°C,1999-06-01 05:12:22.115613,False
b5b57cec-9382-448e-ae13-568f722a5d70,e4b1fbda-3d16-41a2-9d7b-1cfe02aa5b96,112.51,AQI,2020-01-12 15:24:06.488436,False
6796a2ac-a106-40f1-a048-700884e326a8,369fe5f4-266f-4ba8-8938-f57939cff35a,15.25,°C,2012-07-21 19:51:10.836705,False
